visit,detector,filename,annotation
2025091900189,179,2025091900189_179_likely_bad.png,
2025070100138,85,2025070100138_85_likely_good.png,
2025072200363,169,2025072200363_169_likely_good.png,
2025070400484,57,2025070400484_57_likely_good.png,
2025090200244,165,2025090200244_165_likely_good.png,
2025071200445,84,2025071200445_84_likely_good.png,
2025071200678,34,2025071200678_34_likely_bad.png,
2025052400159,174,2025052400159_174_likely_good.png,
2025071300607,38,2025071300607_38_likely_bad.png,
2025070700282,171,2025070700282_171_likely_bad.png,
2025122300333,133,2025122300333_133_likely_bad.png,
2025071700415,140,2025071700415_140_likely_good.png,
2025071700715,51,2025071700715_51_likely_bad.png,
2025071000528,44,2025071000528_44_likely_good.png,
2025050300616,63,2025050300616_63_likely_good.png,
2025050200777,116,2025050200777_116_likely_bad.png,
2025071700345,83,2025071700345_83_likely_bad.png,
2025070300658,71,2025070300658_71_likely_bad.png,
2025091300665,179,2025091300665_179_likely_bad.png,
2025111400233,142,2025111400233_142_likely_good.png,
2025110100153,175,2025110100153_175_likely_good.png,
2025072100539,106,2025072100539_106_likely_good.png,
2026010300847,14,2026010300847_14_likely_good.png,
2025070600207,63,2025070600207_63_likely_good.png,
2025072300435,49,2025072300435_49_likely_bad.png,
2025070700427,187,2025070700427_187_likely_bad.png,
2025112600457,60,2025112600457_60_likely_good.png,
2025070700218,99,2025070700218_99_likely_bad.png,
2026010200408,4,2026010200408_4_likely_good.png,
2025071700666,143,2025071700666_143_likely_good.png,
2025050300589,31,2025050300589_31_likely_good.png,
2025071100368,25,2025071100368_25_likely_good.png,
2025053000278,173,2025053000278_173_likely_good.png,
2025052300197,101,2025052300197_101_likely_good.png,
2025110500469,18,2025110500469_18_likely_good.png,
2025102600333,80,2025102600333_80_likely_good.png,
2025070900465,74,2025070900465_74_likely_bad.png,
2025070600042,33,2025070600042_33_likely_bad.png,
2025070600619,86,2025070600619_86_likely_bad.png,
2025102400209,31,2025102400209_31_likely_good.png,
2025072800483,145,2025072800483_145_likely_good.png,
2025110100143,55,2025110100143_55_likely_bad.png,
2025072100170,57,2025072100170_57_likely_good.png,
2025062300417,64,2025062300417_64_likely_bad.png,
2025071000423,21,2025071000423_21_likely_bad.png,
2025052500596,97,2025052500596_97_likely_good.png,
2025042800280,94,2025042800280_94_likely_good.png,
2025072300520,181,2025072300520_181_likely_bad.png,
2025122400266,51,2025122400266_51_likely_good.png,
2025052100189,101,2025052100189_101_likely_good.png,
2025050100670,13,2025050100670_13_likely_good.png,
2025112700314,44,2025112700314_44_likely_good.png,
2025071200364,103,2025071200364_103_likely_good.png,
2025062300419,170,2025062300419_170_likely_bad.png,
2025050300320,112,2025050300320_112_likely_bad.png,
2025081600241,181,2025081600241_181_likely_good.png,
2025071200760,75,2025071200760_75_likely_good.png,
2025071100744,184,2025071100744_184_likely_bad.png,
2025071100368,153,2025071100368_153_likely_good.png,
2025071100675,59,2025071100675_59_likely_bad.png,
2025071200713,146,2025071200713_146_likely_bad.png,
2025121600093,57,2025121600093_57_likely_good.png,
2025070600161,25,2025070600161_25_likely_good.png,
2025071700650,160,2025071700650_160_likely_good.png,
2025071700715,177,2025071700715_177_likely_bad.png,
2025070400484,141,2025070400484_141_likely_good.png,
2025053000278,89,2025053000278_89_likely_good.png,
2025072800367,93,2025072800367_93_likely_bad.png,
2025071600686,49,2025071600686_49_likely_good.png,
2025070600207,137,2025070600207_137_likely_good.png,
2025071300587,80,2025071300587_80_likely_bad.png,
2025070600031,95,2025070600031_95_likely_bad.png,
2025090600254,179,2025090600254_179_likely_bad.png,
2025052900111,53,2025052900111_53_likely_good.png,
2025052300197,38,2025052300197_38_likely_good.png,
2025071900580,121,2025071900580_121_likely_good.png,
2025082800180,6,2025082800180_6_likely_bad.png,
2025070600619,98,2025070600619_98_likely_bad.png,
2025050400492,59,2025050400492_59_likely_good.png,
2025052000205,70,2025052000205_70_likely_bad.png,
2025070700438,120,2025070700438_120_likely_bad.png,
2025071700422,48,2025071700422_48_likely_good.png,
2025110100141,23,2025110100141_23_likely_bad.png,
2025090500190,5,2025090500190_5_likely_good.png,
2025071600503,18,2025071600503_18_likely_good.png,
2025050100348,79,2025050100348_79_likely_good.png,
2025071000359,70,2025071000359_70_likely_bad.png,
2025071300495,104,2025071300495_104_likely_bad.png,
2025050300498,43,2025050300498_43_likely_bad.png,
2025061900259,7,2025061900259_7_likely_good.png,
2025072300519,85,2025072300519_85_likely_bad.png,
2025063000667,187,2025063000667_187_likely_bad.png,
2025072000477,164,2025072000477_164_likely_good.png,
2025050300825,134,2025050300825_134_likely_bad.png,
2025071000259,12,2025071000259_12_likely_bad.png,
2025072200193,39,2025072200193_39_likely_good.png,
2025072100131,130,2025072100131_130_likely_good.png,
2025070700376,29,2025070700376_29_likely_bad.png,
2025042900482,63,2025042900482_63_likely_bad.png,
2025070400538,174,2025070400538_174_likely_bad.png,
2025071300329,116,2025071300329_116_likely_good.png,
2025071000127,88,2025071000127_88_likely_good.png,
2025070700252,127,2025070700252_127_likely_bad.png,
2025050100641,43,2025050100641_43_likely_good.png,
2025062100565,177,2025062100565_177_likely_bad.png,
2025070200397,163,2025070200397_163_likely_good.png,
2025062000219,141,2025062000219_141_likely_bad.png,
2025070600207,149,2025070600207_149_likely_good.png,
2025121600142,12,2025121600142_12_likely_good.png,
2025121600305,71,2025121600305_71_likely_good.png,
2025110100153,33,2025110100153_33_likely_good.png,
2025081600232,45,2025081600232_45_likely_good.png,
2025091900228,108,2025091900228_108_likely_bad.png,
2025110300240,85,2025110300240_85_likely_bad.png,
2025050500481,79,2025050500481_79_likely_good.png,
2025072000184,109,2025072000184_109_likely_bad.png,
2026010300739,69,2026010300739_69_likely_good.png,
2025071600475,91,2025071600475_91_likely_good.png,
2025081400358,167,2025081400358_167_likely_good.png,
2025070300573,70,2025070300573_70_likely_good.png,
2025110300241,6,2025110300241_6_likely_bad.png,
2025071200758,111,2025071200758_111_likely_good.png,
2025070700425,133,2025070700425_133_likely_bad.png,
2025070700180,97,2025070700180_97_likely_bad.png,
2025070600096,75,2025070600096_75_likely_good.png,
2025070700112,172,2025070700112_172_likely_bad.png,
