visit,detector,filename,annotation
2025060400157,60,2025060400157_60_likely_good.png,
2025072100312,51,2025072100312_51_likely_bad.png,
2025110300250,163,2025110300250_163_likely_bad.png,
2025071300587,23,2025071300587_23_likely_bad.png,
2025071800447,53,2025071800447_53_likely_good.png,
2025050200312,28,2025050200312_28_likely_good.png,
2025042800360,176,2025042800360_176_likely_good.png,
2025071300596,25,2025071300596_25_likely_bad.png,
2025070300658,102,2025070300658_102_likely_bad.png,
2025071000423,8,2025071000423_8_likely_bad.png,
2025070600207,143,2025070600207_143_likely_good.png,
2025071200502,23,2025071200502_23_likely_good.png,
2025052300344,167,2025052300344_167_likely_good.png,
2025071900622,159,2025071900622_159_likely_good.png,
2025070700476,129,2025070700476_129_likely_bad.png,
2025071000545,36,2025071000545_36_likely_good.png,
2025070700376,66,2025070700376_66_likely_bad.png,
2025071000528,85,2025071000528_85_likely_good.png,
2026010500315,21,2026010500315_21_likely_good.png,
2025072000187,112,2025072000187_112_likely_bad.png,
2025112700314,21,2025112700314_21_likely_good.png,
2025071300586,160,2025071300586_160_likely_bad.png,
2025081600399,55,2025081600399_55_likely_good.png,
2025070800302,181,2025070800302_181_likely_bad.png,
2025072300039,50,2025072300039_50_likely_good.png,
2025050100551,155,2025050100551_155_likely_good.png,
2025072800159,150,2025072800159_150_likely_bad.png,
2025062000634,39,2025062000634_39_likely_good.png,
2025091900253,180,2025091900253_180_likely_bad.png,
2025071700164,133,2025071700164_133_likely_good.png,
2025070700189,172,2025070700189_172_likely_bad.png,
2025070700180,98,2025070700180_98_likely_bad.png,
2025071200547,133,2025071200547_133_likely_good.png,
2025081000293,143,2025081000293_143_likely_good.png,
2025070100415,93,2025070100415_93_likely_good.png,
2025042900482,93,2025042900482_93_likely_bad.png,
2025121600093,61,2025121600093_61_likely_good.png,
2025072300107,37,2025072300107_37_likely_good.png,
2025090500190,80,2025090500190_80_likely_good.png,
2025122400218,132,2025122400218_132_likely_good.png,
2025071800447,127,2025071800447_127_likely_good.png,
2025070300658,137,2025070300658_137_likely_bad.png,
2025051500152,18,2025051500152_18_likely_bad.png,
2026010100373,45,2026010100373_45_likely_good.png,
2025110800059,46,2025110800059_46_likely_good.png,
2025071000424,2,2025071000424_2_likely_bad.png,
2025071000068,28,2025071000068_28_likely_good.png,
2025042800358,132,2025042800358_132_likely_good.png,
2025062900372,41,2025062900372_41_likely_good.png,
2025050100641,182,2025050100641_182_likely_good.png,
2025050100670,72,2025050100670_72_likely_good.png,
2025112200326,166,2025112200326_166_likely_good.png,
2025072100563,90,2025072100563_90_likely_bad.png,
2025112900258,77,2025112900258_77_likely_good.png,
2025042800272,21,2025042800272_21_likely_good.png,
2025070600033,147,2025070600033_147_likely_bad.png,
2025081000261,76,2025081000261_76_likely_bad.png,
2025070600031,129,2025070600031_129_likely_bad.png,
2025072000185,60,2025072000185_60_likely_bad.png,
2025072100539,30,2025072100539_30_likely_good.png,
2025050100368,68,2025050100368_68_likely_good.png,
2025071900561,156,2025071900561_156_likely_good.png,
2025071100368,156,2025071100368_156_likely_good.png,
2025070900267,187,2025070900267_187_likely_good.png,
2025072300519,186,2025072300519_186_likely_bad.png,
2025070700199,155,2025070700199_155_likely_bad.png,
2025071300329,28,2025071300329_28_likely_good.png,
2025070600031,157,2025070600031_157_likely_bad.png,
2025090200224,21,2025090200224_21_likely_bad.png,
2025052900111,164,2025052900111_164_likely_good.png,
2025071900566,24,2025071900566_24_likely_good.png,
2025071100718,109,2025071100718_109_likely_bad.png,
2026010300847,57,2026010300847_57_likely_good.png,
2025102400209,73,2025102400209_73_likely_good.png,
2025071700236,176,2025071700236_176_likely_good.png,
2025110800195,96,2025110800195_96_likely_good.png,
2025071200758,133,2025071200758_133_likely_good.png,
2026010500042,98,2026010500042_98_likely_good.png,
2025071200711,166,2025071200711_166_likely_bad.png,
2025112200326,16,2025112200326_16_likely_good.png,
2025072000290,127,2025072000290_127_likely_good.png,
2025071000258,177,2025071000258_177_likely_bad.png,
2025072200309,54,2025072200309_54_likely_good.png,
2025050400492,56,2025050400492_56_likely_good.png,
2025072200226,49,2025072200226_49_likely_good.png,
2025042800360,177,2025042800360_177_likely_good.png,
2025090200244,77,2025090200244_77_likely_good.png,
2025070700121,130,2025070700121_130_likely_bad.png,
