visit,detector,filename,annotation
2026010100162,73,2026010100162_73_likely_good.png,
2025082800179,119,2025082800179_119_likely_bad.png,
2025070700475,48,2025070700475_48_likely_bad.png,
2025070900175,57,2025070900175_57_likely_bad.png,
2025111400233,86,2025111400233_86_likely_good.png,
2025072200154,54,2025072200154_54_likely_bad.png,
2025042900614,158,2025042900614_158_likely_good.png,
2025072800367,9,2025072800367_9_likely_bad.png,
2025070900464,46,2025070900464_46_likely_bad.png,
2025072100314,165,2025072100314_165_likely_bad.png,
2025071700650,32,2025071700650_32_likely_good.png,
2025071700715,114,2025071700715_114_likely_bad.png,
2025070700159,57,2025070700159_57_likely_bad.png,
2025110400441,102,2025110400441_102_likely_good.png,
2025072200105,136,2025072200105_136_likely_good.png,
2025110300241,97,2025110300241_97_likely_bad.png,
2025091900186,181,2025091900186_181_likely_bad.png,
2025071000373,125,2025071000373_125_likely_good.png,
2025072100131,44,2025072100131_44_likely_good.png,
2025042900506,91,2025042900506_91_likely_good.png,
2025070700475,94,2025070700475_94_likely_bad.png,
2025070700437,113,2025070700437_113_likely_bad.png,
2025070700151,11,2025070700151_11_likely_bad.png,
2025060100619,24,2025060100619_24_likely_good.png,
2025090600363,187,2025090600363_187_likely_bad.png,
2025123100431,2,2025123100431_2_likely_good.png,
2025071300596,40,2025071300596_40_likely_bad.png,
2025071300593,67,2025071300593_67_likely_bad.png,
2025070300426,111,2025070300426_111_likely_bad.png,
2025062000219,99,2025062000219_99_likely_bad.png,
2025112200084,132,2025112200084_132_likely_good.png,
2025050200386,45,2025050200386_45_likely_good.png,
2025070800101,24,2025070800101_24_likely_good.png,
2025072300039,166,2025072300039_166_likely_good.png,
2025122000298,99,2025122000298_99_likely_good.png,
2025071600503,83,2025071600503_83_likely_good.png,
2025071000403,38,2025071000403_38_likely_bad.png,
2025071200303,179,2025071200303_179_likely_good.png,
2025070200597,159,2025070200597_159_likely_good.png,
2025090600254,40,2025090600254_40_likely_bad.png,
2025062000351,1,2025062000351_1_likely_good.png,
2025071800527,114,2025071800527_114_likely_good.png,
2025070700130,6,2025070700130_6_likely_bad.png,
2025070300659,156,2025070300659_156_likely_bad.png,
2025070700090,135,2025070700090_135_likely_bad.png,
2025050200386,19,2025050200386_19_likely_good.png,
2025090200244,73,2025090200244_73_likely_good.png,
2025070400484,166,2025070400484_166_likely_good.png,
2025063000539,87,2025063000539_87_likely_good.png,
2025070800387,92,2025070800387_92_likely_good.png,
2025060900582,56,2025060900582_56_likely_bad.png,
2025062000203,72,2025062000203_72_likely_good.png,
2025050300616,91,2025050300616_91_likely_good.png,
2025110300251,160,2025110300251_160_likely_bad.png,
2025042800358,11,2025042800358_11_likely_good.png,
2025071100849,101,2025071100849_101_likely_bad.png,
2025072000184,53,2025072000184_53_likely_bad.png,
2025072200363,76,2025072200363_76_likely_good.png,
2025102600333,63,2025102600333_63_likely_good.png,
2025042900197,18,2025042900197_18_likely_good.png,
2025070700566,155,2025070700566_155_likely_good.png,
2025071500138,17,2025071500138_17_likely_bad.png,
2025050300572,143,2025050300572_143_likely_good.png,
2025052300105,35,2025052300105_35_likely_good.png,
2025062000436,61,2025062000436_61_likely_good.png,
2025081000261,93,2025081000261_93_likely_bad.png,
2025070300615,80,2025070300615_80_likely_bad.png,
2025070200452,158,2025070200452_158_likely_good.png,
2025110100224,107,2025110100224_107_likely_good.png,
2025050400549,159,2025050400549_159_likely_good.png,
2025071000499,184,2025071000499_184_likely_good.png,
2025071900065,116,2025071900065_116_likely_good.png,
2025070700221,137,2025070700221_137_likely_bad.png,
2025050500481,119,2025050500481_119_likely_good.png,
2025071300587,114,2025071300587_114_likely_bad.png,
2025050100551,113,2025050100551_113_likely_good.png,
2025070700221,186,2025070700221_186_likely_bad.png,
2025072300036,163,2025072300036_163_likely_good.png,
2025091300662,149,2025091300662_149_likely_bad.png,
2025112900349,157,2025112900349_157_likely_good.png,
2025081600343,177,2025081600343_177_likely_good.png,
2025071400080,26,2025071400080_26_likely_bad.png,
2025070700180,134,2025070700180_134_likely_bad.png,
2025110500469,135,2025110500469_135_likely_good.png,
2025052100143,163,2025052100143_163_likely_good.png,
2025081600476,41,2025081600476_41_likely_good.png,
2025042900614,162,2025042900614_162_likely_good.png,
2025082600485,93,2025082600485_93_likely_good.png,
2025071900566,125,2025071900566_125_likely_good.png,
2025063000539,186,2025063000539_186_likely_good.png,
2025120200368,107,2025120200368_107_likely_good.png,
2025050200386,153,2025050200386_153_likely_good.png,
2025070400537,185,2025070400537_185_likely_bad.png,
2026010100282,142,2026010100282_142_likely_good.png,
2025072300257,5,2025072300257_5_likely_good.png,
2025112900349,11,2025112900349_11_likely_good.png,
2025110300248,98,2025110300248_98_likely_bad.png,
2025042800280,148,2025042800280_148_likely_good.png,
2025050100371,78,2025050100371_78_likely_good.png,
2025070200452,36,2025070200452_36_likely_good.png,
2025062100566,126,2025062100566_126_likely_bad.png,
2025042800358,56,2025042800358_56_likely_good.png,
2025121600305,46,2025121600305_46_likely_good.png,
2026010300773,73,2026010300773_73_likely_good.png,
