visit,detector,filename,annotation
2025110500332,11,2025110500332_11_likely_good.png,
2025070600259,80,2025070600259_80_likely_good.png,
2025050100641,181,2025050100641_181_likely_good.png,
2025070800106,99,2025070800106_99_likely_bad.png,
2025071300593,64,2025071300593_64_likely_bad.png,
2025072300520,57,2025072300520_57_likely_bad.png,
2025071000403,115,2025071000403_115_likely_bad.png,
2025071200547,4,2025071200547_4_likely_good.png,
2025071200445,17,2025071200445_17_likely_good.png,
2025072800509,118,2025072800509_118_likely_bad.png,
2025070300357,150,2025070300357_150_likely_bad.png,
2025050300805,134,2025050300805_134_likely_good.png,
2026010500315,92,2026010500315_92_likely_good.png,
2025042800272,8,2025042800272_8_likely_good.png,
2025071900115,179,2025071900115_179_likely_good.png,
2026010600063,17,2026010600063_17_likely_good.png,
2025070700335,68,2025070700335_68_likely_good.png,
2025050100641,124,2025050100641_124_likely_good.png,
2025052300197,83,2025052300197_83_likely_good.png,
2025071000127,120,2025071000127_120_likely_good.png,
2025071000259,4,2025071000259_4_likely_bad.png,
2025070800304,50,2025070800304_50_likely_bad.png,
2026010300815,141,2026010300815_141_likely_good.png,
2025081600232,37,2025081600232_37_likely_good.png,
2025070600161,97,2025070600161_97_likely_good.png,
2025081600320,53,2025081600320_53_likely_good.png,
2025070400784,5,2025070400784_5_likely_good.png,
2025060900623,183,2025060900623_183_likely_good.png,
2025071200364,55,2025071200364_55_likely_good.png,
2026010500315,171,2026010500315_171_likely_good.png,
2026010300739,49,2026010300739_49_likely_good.png,
2025050100670,10,2025050100670_10_likely_good.png,
2025072100563,79,2025072100563_79_likely_bad.png,
2025112500299,186,2025112500299_186_likely_good.png,
2025070300425,119,2025070300425_119_likely_bad.png,
2025070800305,93,2025070800305_93_likely_bad.png,
2025071000499,116,2025071000499_116_likely_good.png,
2025072300257,91,2025072300257_91_likely_good.png,
2025071700415,150,2025071700415_150_likely_good.png,
2025072200105,100,2025072200105_100_likely_good.png,
2025072300039,57,2025072300039_57_likely_good.png,
2025122000277,116,2025122000277_116_likely_good.png,
2025071300368,141,2025071300368_141_likely_good.png,
2025062000436,40,2025062000436_40_likely_good.png,
2025062900394,184,2025062900394_184_likely_good.png,
2025071000259,58,2025071000259_58_likely_bad.png,
2025052400159,55,2025052400159_55_likely_good.png,
2025071000423,86,2025071000423_86_likely_bad.png,
2025072300257,82,2025072300257_82_likely_good.png,
2025070700090,186,2025070700090_186_likely_bad.png,
2025090500190,46,2025090500190_46_likely_good.png,
2025081300450,51,2025081300450_51_likely_good.png,
2025071900561,33,2025071900561_33_likely_good.png,
2025111600436,86,2025111600436_86_likely_good.png,
2025070700190,110,2025070700190_110_likely_bad.png,
2025052300267,24,2025052300267_24_likely_good.png,
2025070600043,79,2025070600043_79_likely_bad.png,
2025071200364,2,2025071200364_2_likely_good.png,
2025071700195,113,2025071700195_113_likely_good.png,
2025070800491,148,2025070800491_148_likely_good.png,
2025072300521,21,2025072300521_21_likely_bad.png,
2025121000406,145,2025121000406_145_likely_good.png,
2025071300585,75,2025071300585_75_likely_bad.png,
2025042800292,90,2025042800292_90_likely_good.png,
2025072300257,67,2025072300257_67_likely_good.png,
2025042800292,115,2025042800292_115_likely_good.png,
2025071400116,172,2025071400116_172_likely_good.png,
2025071200639,23,2025071200639_23_likely_good.png,
2025063000539,140,2025063000539_140_likely_good.png,
2025121600142,74,2025121600142_74_likely_good.png,
2026010500315,67,2026010500315_67_likely_good.png,
2025071000358,4,2025071000358_4_likely_bad.png,
2025112100147,149,2025112100147_149_likely_good.png,
2025050100434,44,2025050100434_44_likely_good.png,
2025050300825,162,2025050300825_162_likely_bad.png,
2026010300739,31,2026010300739_31_likely_good.png,
2025071100850,42,2025071100850_42_likely_bad.png,
2025071600503,154,2025071600503_154_likely_good.png,
