visit,detector,filename,annotation
2025072000477,10,2025072000477_10_likely_good.png,
2025102700393,147,2025102700393_147_likely_good.png,
2025070200431,146,2025070200431_146_likely_bad.png,
2025122300333,174,2025122300333_174_likely_bad.png,
2025070700416,43,2025070700416_43_likely_bad.png,
2025082600607,30,2025082600607_30_likely_good.png,
2025071900369,6,2025071900369_6_likely_good.png,
2025050300497,11,2025050300497_11_likely_bad.png,
2025042900614,157,2025042900614_157_likely_good.png,
2025110500469,52,2025110500469_52_likely_good.png,
2025091300688,29,2025091300688_29_likely_good.png,
2025081000294,72,2025081000294_72_likely_good.png,
2025042900482,10,2025042900482_10_likely_bad.png,
2025042800272,43,2025042800272_43_likely_good.png,
2025072200309,95,2025072200309_95_likely_good.png,
2025070700221,178,2025070700221_178_likely_bad.png,
2025082600479,60,2025082600479_60_likely_good.png,
2025050100371,77,2025050100371_77_likely_good.png,
2025110300248,103,2025110300248_103_likely_bad.png,
2025062000436,183,2025062000436_183_likely_good.png,
2025062000634,44,2025062000634_44_likely_good.png,
2026010400312,45,2026010400312_45_likely_good.png,
2025070700335,33,2025070700335_33_likely_good.png,
2025052300267,61,2025052300267_61_likely_good.png,
2025071100851,153,2025071100851_153_likely_bad.png,
2026010200042,34,2026010200042_34_likely_good.png,
2025081600232,93,2025081600232_93_likely_good.png,
2025050300805,148,2025050300805_148_likely_good.png,
2025071300592,57,2025071300592_57_likely_bad.png,
2025042500576,153,2025042500576_153_likely_good.png,
2026010600063,39,2026010600063_39_likely_good.png,
2025072200026,48,2025072200026_48_likely_good.png,
2025110300247,58,2025110300247_58_likely_bad.png,
2025071300495,153,2025071300495_153_likely_bad.png,
2025111600436,154,2025111600436_154_likely_good.png,
2025112400362,126,2025112400362_126_likely_good.png,
2025111400176,45,2025111400176_45_likely_good.png,
2025070300667,178,2025070300667_178_likely_bad.png,
2025090500190,83,2025090500190_83_likely_good.png,
2025042800280,44,2025042800280_44_likely_good.png,
2025071700650,69,2025071700650_69_likely_good.png,
2025050400492,157,2025050400492_157_likely_good.png,
2025110800059,160,2025110800059_160_likely_good.png,
2025090200222,186,2025090200222_186_likely_bad.png,
2025070100308,46,2025070100308_46_likely_good.png,
2025072300107,133,2025072300107_133_likely_good.png,
2025110300252,28,2025110300252_28_likely_bad.png,
2025090200222,15,2025090200222_15_likely_bad.png,
2025070600096,158,2025070600096_158_likely_good.png,
