visit,detector,filename,annotation
2025070700475,177,2025070700475_177_likely_bad.png,
2025070700112,111,2025070700112_111_likely_bad.png,
2025081000294,163,2025081000294_163_likely_good.png,
2025071300253,171,2025071300253_171_likely_good.png,
2025070700200,183,2025070700200_183_likely_bad.png,
2025070700282,133,2025070700282_133_likely_bad.png,
2025081000261,178,2025081000261_178_likely_bad.png,
2025071300588,38,2025071300588_38_likely_bad.png,
2025063000667,179,2025063000667_179_likely_bad.png,
2025122000277,52,2025122000277_52_likely_good.png,
2025071700718,22,2025071700718_22_likely_bad.png,
2025070300555,110,2025070300555_110_likely_good.png,
2025071800311,14,2025071800311_14_likely_good.png,
2025071600414,74,2025071600414_74_likely_good.png,
2025081000293,144,2025081000293_144_likely_good.png,
2025122400368,112,2025122400368_112_likely_good.png,
2025071300497,146,2025071300497_146_likely_bad.png,
2025062300417,30,2025062300417_30_likely_bad.png,
2025110300250,165,2025110300250_165_likely_bad.png,
2025072800368,97,2025072800368_97_likely_bad.png,
2025070700376,12,2025070700376_12_likely_bad.png,
2025110200233,13,2025110200233_13_likely_bad.png,
2025052400159,159,2025052400159_159_likely_good.png,
2025071200502,7,2025071200502_7_likely_good.png,
2025071200547,7,2025071200547_7_likely_good.png,
2025111400181,30,2025111400181_30_likely_good.png,
2025050200312,58,2025050200312_58_likely_good.png,
2025070900465,133,2025070900465_133_likely_bad.png,
2025072300036,6,2025072300036_6_likely_good.png,
2025110900396,42,2025110900396_42_likely_good.png,
2025071300586,114,2025071300586_114_likely_bad.png,
2025122400082,179,2025122400082_179_likely_good.png,
2025063000537,131,2025063000537_131_likely_good.png,
2025050300572,181,2025050300572_181_likely_good.png,
2025070600142,158,2025070600142_158_likely_good.png,
2025091900186,137,2025091900186_137_likely_bad.png,
2025071800447,105,2025071800447_105_likely_good.png,
2025071200319,3,2025071200319_3_likely_good.png,
2025071200319,92,2025071200319_92_likely_good.png,
2025071900622,124,2025071900622_124_likely_good.png,
2026010300815,63,2026010300815_63_likely_good.png,
2025071100849,154,2025071100849_154_likely_bad.png,
2025072100315,83,2025072100315_83_likely_bad.png,
2025112600301,1,2025112600301_1_likely_good.png,
2025111100195,69,2025111100195_69_likely_good.png,
2025070600619,31,2025070600619_31_likely_bad.png,
2025122300328,180,2025122300328_180_likely_bad.png,
2025070800455,53,2025070800455_53_likely_good.png,
2025062300369,131,2025062300369_131_likely_good.png,
2025042500576,110,2025042500576_110_likely_good.png,
2025060400143,47,2025060400143_47_likely_good.png,
2025042900506,116,2025042900506_116_likely_good.png,
2025110300253,59,2025110300253_59_likely_bad.png,
2025070100692,1,2025070100692_1_likely_good.png,
2025121600142,73,2025121600142_73_likely_good.png,
2025070700231,61,2025070700231_61_likely_bad.png,
2025071900622,162,2025071900622_162_likely_good.png,
2025112900218,39,2025112900218_39_likely_good.png,
2025072100313,118,2025072100313_118_likely_bad.png,
2025071300592,40,2025071300592_40_likely_bad.png,
2025071200564,44,2025071200564_44_likely_good.png,
2025063000444,181,2025063000444_181_likely_good.png,
2025072800368,118,2025072800368_118_likely_bad.png,
2025071000287,57,2025071000287_57_likely_good.png,
2025050300805,36,2025050300805_36_likely_good.png,
2025070700282,174,2025070700282_174_likely_bad.png,
2025111400233,115,2025111400233_115_likely_good.png,
2025042700330,11,2025042700330_11_likely_good.png,
2025042900506,97,2025042900506_97_likely_good.png,
2025070700240,19,2025070700240_19_likely_bad.png,
2025072300036,52,2025072300036_52_likely_good.png,
2025050200776,110,2025050200776_110_likely_bad.png,
2025091300630,58,2025091300630_58_likely_good.png,
2025050200784,75,2025050200784_75_likely_good.png,
2025112900349,69,2025112900349_69_likely_good.png,
2025072300036,143,2025072300036_143_likely_good.png,
2025112900349,81,2025112900349_81_likely_good.png,
2025042900614,64,2025042900614_64_likely_good.png,
2025081600249,28,2025081600249_28_likely_good.png,
2025070700376,80,2025070700376_80_likely_bad.png,
2025071400080,98,2025071400080_98_likely_bad.png,
2025071700345,66,2025071700345_66_likely_bad.png,
2025050500443,72,2025050500443_72_likely_good.png,
2025071200445,94,2025071200445_94_likely_good.png,
2025081600613,48,2025081600613_48_likely_good.png,
2025123100447,154,2025123100447_154_likely_good.png,
2025071400080,115,2025071400080_115_likely_bad.png,
2025042800360,184,2025042800360_184_likely_good.png,
2025071800110,159,2025071800110_159_likely_good.png,
2025081600476,89,2025081600476_89_likely_good.png,
2025050300572,170,2025050300572_170_likely_good.png,
2025121600142,154,2025121600142_154_likely_good.png,
2025072800159,174,2025072800159_174_likely_bad.png,
2025050100348,48,2025050100348_48_likely_good.png,
2025070400360,155,2025070400360_155_likely_good.png,
2025070300424,66,2025070300424_66_likely_bad.png,
2025110100141,60,2025110100141_60_likely_bad.png,
2025070600142,54,2025070600142_54_likely_good.png,
2025110300241,180,2025110300241_180_likely_bad.png,
2025112200084,100,2025112200084_100_likely_good.png,
2025052900111,134,2025052900111_134_likely_good.png,
2025070700090,159,2025070700090_159_likely_bad.png,
2025071300587,57,2025071300587_57_likely_bad.png,
2025090600221,50,2025090600221_50_likely_good.png,
2025072200193,19,2025072200193_19_likely_good.png,
2025072300257,156,2025072300257_156_likely_good.png,
2025072800368,30,2025072800368_30_likely_bad.png,
2025072000426,69,2025072000426_69_likely_bad.png,
2025070300357,29,2025070300357_29_likely_bad.png,
2025112900211,157,2025112900211_157_likely_good.png,
2025063000444,106,2025063000444_106_likely_good.png,
2025070300424,172,2025070300424_172_likely_bad.png,
2025110300253,155,2025110300253_155_likely_bad.png,
2025072300519,70,2025072300519_70_likely_bad.png,
2025110500469,10,2025110500469_10_likely_good.png,
2025120200368,90,2025120200368_90_likely_good.png,
2025070800455,108,2025070800455_108_likely_good.png,
2025071300596,37,2025071300596_37_likely_bad.png,
2025071300586,131,2025071300586_131_likely_bad.png,
2026010400312,36,2026010400312_36_likely_good.png,
2025070300487,128,2025070300487_128_likely_bad.png,
2025071300599,175,2025071300599_175_likely_bad.png,
2025042900482,6,2025042900482_6_likely_bad.png,
2025071200303,62,2025071200303_62_likely_good.png,
2025060400143,9,2025060400143_9_likely_good.png,
2025070300573,166,2025070300573_166_likely_good.png,
2025112900354,114,2025112900354_114_likely_good.png,
2025071700415,77,2025071700415_77_likely_good.png,
2025071900115,38,2025071900115_38_likely_good.png,
2025062100330,142,2025062100330_142_likely_good.png,
2025070100461,91,2025070100461_91_likely_good.png,
2025082800192,11,2025082800192_11_likely_good.png,
2025121600093,124,2025121600093_124_likely_good.png,
2025052300197,150,2025052300197_150_likely_good.png,
2025042800360,98,2025042800360_98_likely_good.png,
2025070300378,60,2025070300378_60_likely_good.png,
2025071700666,58,2025071700666_58_likely_good.png,
2025122300403,89,2025122300403_89_likely_good.png,
2025070400327,57,2025070400327_57_likely_good.png,
2025070700704,82,2025070700704_82_likely_good.png,
2025072300582,85,2025072300582_85_likely_good.png,
2025072800159,35,2025072800159_35_likely_bad.png,
2025072200152,158,2025072200152_158_likely_bad.png,
2026010300815,22,2026010300815_22_likely_good.png,
2025071300241,75,2025071300241_75_likely_good.png,
2025072100258,48,2025072100258_48_likely_good.png,
2025050400522,150,2025050400522_150_likely_good.png,
2025072800509,180,2025072800509_180_likely_bad.png,
2025070100606,182,2025070100606_182_likely_good.png,
2025071000259,47,2025071000259_47_likely_bad.png,
2025042900197,66,2025042900197_66_likely_good.png,
2025071700347,169,2025071700347_169_likely_bad.png,
2025071100848,131,2025071100848_131_likely_bad.png,
2025071100744,111,2025071100744_111_likely_bad.png,
2025071700718,16,2025071700718_16_likely_bad.png,
2025071200270,21,2025071200270_21_likely_good.png,
2025071300107,41,2025071300107_41_likely_good.png,
2025110300249,157,2025110300249_157_likely_bad.png,
2025091900186,84,2025091900186_84_likely_bad.png,
2025052300105,23,2025052300105_23_likely_good.png,
2025052501023,43,2025052501023_43_likely_good.png,
2025050300497,29,2025050300497_29_likely_bad.png,
2025102600336,134,2025102600336_134_likely_good.png,
2025070700586,68,2025070700586_68_likely_good.png,
2025071800110,179,2025071800110_179_likely_good.png,
2025060400181,101,2025060400181_101_likely_good.png,
2025070200432,32,2025070200432_32_likely_bad.png,
2025070100606,34,2025070100606_34_likely_good.png,
2025062900372,145,2025062900372_145_likely_good.png,
2025072800509,133,2025072800509_133_likely_bad.png,
2025070800485,127,2025070800485_127_likely_good.png,
2025070700150,160,2025070700150_160_likely_bad.png,
2025110300251,186,2025110300251_186_likely_bad.png,
2025070900464,49,2025070900464_49_likely_bad.png,
2025070200076,68,2025070200076_68_likely_good.png,
2025071300593,107,2025071300593_107_likely_bad.png,
2025070700252,19,2025070700252_19_likely_bad.png,
2025082600479,183,2025082600479_183_likely_good.png,
2025070700200,106,2025070700200_106_likely_bad.png,
2025050500443,77,2025050500443_77_likely_good.png,
2025123000170,61,2025123000170_61_likely_good.png,
2025090600221,127,2025090600221_127_likely_good.png,
2025070700179,78,2025070700179_78_likely_bad.png,
2025042900482,129,2025042900482_129_likely_bad.png,
2025070400281,75,2025070400281_75_likely_good.png,
2025071800527,154,2025071800527_154_likely_good.png,
2025070800142,25,2025070800142_25_likely_good.png,
2025070800491,112,2025070800491_112_likely_good.png,
2025070700704,75,2025070700704_75_likely_good.png,
2025070200431,186,2025070200431_186_likely_bad.png,
2025070100664,16,2025070100664_16_likely_good.png,
2025070900376,146,2025070900376_146_likely_good.png,
2025072100477,131,2025072100477_131_likely_good.png,
2025070700425,141,2025070700425_141_likely_bad.png,
2025071600503,73,2025071600503_73_likely_good.png,
2025070600207,159,2025070600207_159_likely_good.png,
2025071000127,51,2025071000127_51_likely_good.png,
2025071200502,158,2025071200502_158_likely_good.png,
2025090600221,181,2025090600221_181_likely_good.png,
2025090600363,17,2025090600363_17_likely_bad.png,
2025071700164,179,2025071700164_179_likely_good.png,
2025112700324,174,2025112700324_174_likely_good.png,
2025112700314,35,2025112700314_35_likely_good.png,
2025110800257,71,2025110800257_71_likely_good.png,
2025072300434,87,2025072300434_87_likely_bad.png,
2025112200084,153,2025112200084_153_likely_good.png,
2025071300599,187,2025071300599_187_likely_bad.png,
2025072000184,63,2025072000184_63_likely_bad.png,
2025071200270,127,2025071200270_127_likely_good.png,
2025070600142,83,2025070600142_83_likely_good.png,
2025121600093,148,2025121600093_148_likely_good.png,
2025082800192,77,2025082800192_77_likely_good.png,
2025071000102,118,2025071000102_118_likely_good.png,
2025042800481,170,2025042800481_170_likely_good.png,
2025070100138,13,2025070100138_13_likely_good.png,
2025072800460,43,2025072800460_43_likely_good.png,
2025062000298,40,2025062000298_40_likely_good.png,
2025071700650,165,2025071700650_165_likely_good.png,
2025090600525,142,2025090600525_142_likely_bad.png,
2025072000290,37,2025072000290_37_likely_good.png,
2025071800436,146,2025071800436_146_likely_bad.png,
2025042800481,1,2025042800481_1_likely_good.png,
2025122300333,8,2025122300333_8_likely_bad.png,
2025072100539,61,2025072100539_61_likely_good.png,
2025112200084,38,2025112200084_38_likely_good.png,
2025070700252,31,2025070700252_31_likely_bad.png,
2025072800509,15,2025072800509_15_likely_bad.png,
2025071100788,71,2025071100788_71_likely_good.png,
2025071700347,164,2025071700347_164_likely_bad.png,
2025071700666,68,2025071700666_68_likely_good.png,
2025050200777,60,2025050200777_60_likely_bad.png,
2025072800504,7,2025072800504_7_likely_bad.png,
2025052000185,52,2025052000185_52_likely_good.png,
2025042900482,1,2025042900482_1_likely_bad.png,
2025070300357,115,2025070300357_115_likely_bad.png,
2025071300329,145,2025071300329_145_likely_good.png,
2025070400327,54,2025070400327_54_likely_good.png,
2025122300333,53,2025122300333_53_likely_bad.png,
2025123100447,140,2025123100447_140_likely_good.png,
2025042900614,186,2025042900614_186_likely_good.png,
2025070700189,148,2025070700189_148_likely_bad.png,
2025071300329,126,2025071300329_126_likely_good.png,
2025072100224,71,2025072100224_71_likely_good.png,
2025062000556,97,2025062000556_97_likely_bad.png,
2025071400116,15,2025071400116_15_likely_good.png,
2025071900352,24,2025071900352_24_likely_good.png,
2025110300242,172,2025110300242_172_likely_bad.png,
2025071700236,62,2025071700236_62_likely_good.png,
2025122300403,33,2025122300403_33_likely_good.png,
2025070300667,79,2025070300667_79_likely_bad.png,
2025071200607,2,2025071200607_2_likely_bad.png,
2025070700159,63,2025070700159_63_likely_bad.png,
2025070100692,43,2025070100692_43_likely_good.png,
2025081600249,42,2025081600249_42_likely_good.png,
2025042900614,167,2025042900614_167_likely_good.png,
2025081000293,165,2025081000293_165_likely_good.png,
2025071300597,38,2025071300597_38_likely_bad.png,
2025070600042,124,2025070600042_124_likely_bad.png,
2025111400176,120,2025111400176_120_likely_good.png,
2025070400281,145,2025070400281_145_likely_good.png,
2025042900482,37,2025042900482_37_likely_bad.png,
2025071300587,127,2025071300587_127_likely_bad.png,
2025110100153,59,2025110100153_59_likely_good.png,
2025070800491,130,2025070800491_130_likely_good.png,
2025081600249,61,2025081600249_61_likely_good.png,
2025070700219,70,2025070700219_70_likely_bad.png,
2025070700242,115,2025070700242_115_likely_bad.png,
2026010300847,18,2026010300847_18_likely_good.png,
2025110300252,11,2025110300252_11_likely_bad.png,
2025081600241,49,2025081600241_49_likely_good.png,
2025042800280,104,2025042800280_104_likely_good.png,
2025071200639,167,2025071200639_167_likely_good.png,
2025081000402,93,2025081000402_93_likely_good.png,
2025062000282,16,2025062000282_16_likely_bad.png,
2025110100143,51,2025110100143_51_likely_bad.png,
2025070200452,114,2025070200452_114_likely_good.png,
2025122000277,61,2025122000277_61_likely_good.png,
2025110500469,36,2025110500469_36_likely_good.png,
2025070600617,144,2025070600617_144_likely_good.png,
2025070700476,127,2025070700476_127_likely_bad.png,
2025070600620,102,2025070600620_102_likely_bad.png,
2025070700221,26,2025070700221_26_likely_bad.png,
2025091300661,64,2025091300661_64_likely_bad.png,
2025070700475,66,2025070700475_66_likely_bad.png,
2025112700314,8,2025112700314_8_likely_good.png,
2025071700347,186,2025071700347_186_likely_bad.png,
2025122400082,69,2025122400082_69_likely_good.png,
2025110300249,103,2025110300249_103_likely_bad.png,
2025071400136,125,2025071400136_125_likely_good.png,
2025062100565,187,2025062100565_187_likely_bad.png,
2025050100348,42,2025050100348_42_likely_good.png,
2025071700164,92,2025071700164_92_likely_good.png,
2025071900065,97,2025071900065_97_likely_good.png,
2025050200653,77,2025050200653_77_likely_good.png,
2025050200784,78,2025050200784_78_likely_good.png,
2025070700202,102,2025070700202_102_likely_bad.png,
2025071700650,185,2025071700650_185_likely_good.png,
2025072300107,185,2025072300107_185_likely_good.png,
2025091900190,174,2025091900190_174_likely_bad.png,
2025070700130,85,2025070700130_85_likely_bad.png,
2025071700666,83,2025071700666_83_likely_good.png,
2025070100692,75,2025070100692_75_likely_good.png,
2025071300428,2,2025071300428_2_likely_good.png,
2025071600475,128,2025071600475_128_likely_good.png,
2025050500481,116,2025050500481_116_likely_good.png,
2026010500333,61,2026010500333_61_likely_good.png,
2025052100143,33,2025052100143_33_likely_good.png,
2025071700666,21,2025071700666_21_likely_good.png,
2025070300424,68,2025070300424_68_likely_bad.png,
2025081000270,112,2025081000270_112_likely_good.png,
2025070300487,102,2025070300487_102_likely_bad.png,
2025110700365,134,2025110700365_134_likely_good.png,
2025071000255,72,2025071000255_72_likely_good.png,
2026010100162,38,2026010100162_38_likely_good.png,
2025052500572,95,2025052500572_95_likely_good.png,
2025111400176,43,2025111400176_43_likely_good.png,
2025071100849,45,2025071100849_45_likely_bad.png,
2025070900376,120,2025070900376_120_likely_good.png,
2026010200408,117,2026010200408_117_likely_good.png,
2025042500576,109,2025042500576_109_likely_good.png,
2025052500572,103,2025052500572_103_likely_good.png,
2025071000401,8,2025071000401_8_likely_bad.png,
2025070300378,169,2025070300378_169_likely_good.png,
2025062900608,144,2025062900608_144_likely_bad.png,
2025072200264,174,2025072200264_174_likely_bad.png,
2025062900445,180,2025062900445_180_likely_good.png,
2025071300107,47,2025071300107_47_likely_good.png,
2025050200386,42,2025050200386_42_likely_good.png,
2025070900467,103,2025070900467_103_likely_bad.png,
2025070700262,182,2025070700262_182_likely_good.png,
2025090500193,50,2025090500193_50_likely_good.png,
2025112400362,55,2025112400362_55_likely_good.png,
2026010500333,178,2026010500333_178_likely_good.png,
2025071300607,36,2025071300607_36_likely_bad.png,
2025110300253,167,2025110300253_167_likely_bad.png,
2025072300039,23,2025072300039_23_likely_good.png,
2025071800447,140,2025071800447_140_likely_good.png,
2025070600620,79,2025070600620_79_likely_bad.png,
2025071700347,32,2025071700347_32_likely_bad.png,
2025072100477,91,2025072100477_91_likely_good.png,
2025081600241,94,2025081600241_94_likely_good.png,
2025071100719,116,2025071100719_116_likely_bad.png,
2025071500136,88,2025071500136_88_likely_bad.png,
2025070300378,164,2025070300378_164_likely_good.png,
2025070300426,149,2025070300426_149_likely_bad.png,
2025072000477,81,2025072000477_81_likely_good.png,
2025110800059,6,2025110800059_6_likely_good.png,
2025071300614,46,2025071300614_46_likely_bad.png,
2026010300739,74,2026010300739_74_likely_good.png,
2026010400312,133,2026010400312_133_likely_good.png,
2025123000170,82,2025123000170_82_likely_good.png,
2025072200226,130,2025072200226_130_likely_good.png,
2025070700159,19,2025070700159_19_likely_bad.png,
2025062100330,176,2025062100330_176_likely_good.png,
2025071300494,5,2025071300494_5_likely_bad.png,
2025110800195,87,2025110800195_87_likely_good.png,
2025071000287,129,2025071000287_129_likely_good.png,
2025071800161,133,2025071800161_133_likely_bad.png,
2025070100664,114,2025070100664_114_likely_good.png,
2025072100131,148,2025072100131_148_likely_good.png,
2025102600336,133,2025102600336_133_likely_good.png,
2025072000187,67,2025072000187_67_likely_bad.png,
2025071000359,89,2025071000359_89_likely_bad.png,
2025102700393,21,2025102700393_21_likely_good.png,
2025122300403,167,2025122300403_167_likely_good.png,
2025060400390,3,2025060400390_3_likely_bad.png,
2025081600343,144,2025081600343_144_likely_good.png,
2026010100399,6,2026010100399_6_likely_good.png,
2025070600207,141,2025070600207_141_likely_good.png,
2025112900218,185,2025112900218_185_likely_good.png,
2025071300597,157,2025071300597_157_likely_bad.png,
2025070700476,151,2025070700476_151_likely_bad.png,
2025050100670,47,2025050100670_47_likely_good.png,
2025111100195,45,2025111100195_45_likely_good.png,
2026010400312,28,2026010400312_28_likely_good.png,
2025071100744,154,2025071100744_154_likely_bad.png,
2025071200719,154,2025071200719_154_likely_bad.png,
2025072800159,187,2025072800159_187_likely_bad.png,
2025050100434,96,2025050100434_96_likely_good.png,
2025062900370,9,2025062900370_9_likely_good.png,
2025071400116,35,2025071400116_35_likely_good.png,
2025070100138,157,2025070100138_157_likely_good.png,
2025070900653,118,2025070900653_118_likely_good.png,
2025091300662,103,2025091300662_103_likely_bad.png,
2025062900370,42,2025062900370_42_likely_good.png,
2025122400368,117,2025122400368_117_likely_good.png,
2025070100308,119,2025070100308_119_likely_good.png,
2025112200326,72,2025112200326_72_likely_good.png,
2025042900197,171,2025042900197_171_likely_good.png,
2025070900466,80,2025070900466_80_likely_bad.png,
2025112900258,178,2025112900258_178_likely_good.png,
2025110100146,92,2025110100146_92_likely_bad.png,
2025070600142,187,2025070600142_187_likely_good.png,
2025071200547,158,2025071200547_158_likely_good.png,
2025110100153,4,2025110100153_4_likely_good.png,
2025111100195,118,2025111100195_118_likely_good.png,
2025050200399,111,2025050200399_111_likely_good.png,
2025071300587,35,2025071300587_35_likely_bad.png,
2025062300427,40,2025062300427_40_likely_bad.png,
2025070300408,33,2025070300408_33_likely_good.png,
2025072800509,80,2025072800509_80_likely_bad.png,
2025090600254,104,2025090600254_104_likely_bad.png,
2025070300415,83,2025070300415_83_likely_bad.png,
2025072100170,132,2025072100170_132_likely_good.png,
2025071900369,113,2025071900369_113_likely_good.png,
2025112200084,63,2025112200084_63_likely_good.png,
2025071700347,162,2025071700347_162_likely_bad.png,
2025120200368,1,2025120200368_1_likely_good.png,
2025063000539,151,2025063000539_151_likely_good.png,
2025122000277,140,2025122000277_140_likely_good.png,
2025070700323,139,2025070700323_139_likely_good.png,
2025110300252,110,2025110300252_110_likely_bad.png,
2025052300267,139,2025052300267_139_likely_good.png,
2025060400181,48,2025060400181_48_likely_good.png,
2025112400362,145,2025112400362_145_likely_good.png,
2025052300267,107,2025052300267_107_likely_good.png,
2025070300624,119,2025070300624_119_likely_bad.png,
2025050300589,98,2025050300589_98_likely_good.png,
2025110100143,22,2025110100143_22_likely_bad.png,
2025070700089,117,2025070700089_117_likely_bad.png,
2025071000068,144,2025071000068_144_likely_good.png,
2025070700179,176,2025070700179_176_likely_bad.png,
2025071700348,104,2025071700348_104_likely_bad.png,
2025070800302,159,2025070800302_159_likely_bad.png,
2025070600161,183,2025070600161_183_likely_good.png,
2025120200358,98,2025120200358_98_likely_good.png,
2025070400360,125,2025070400360_125_likely_good.png,
2025071200758,28,2025071200758_28_likely_good.png,
2025070700475,178,2025070700475_178_likely_bad.png,
2025112400362,43,2025112400362_43_likely_good.png,
2025070600473,47,2025070600473_47_likely_good.png,
2025110300248,153,2025110300248_153_likely_bad.png,
2025072800367,46,2025072800367_46_likely_bad.png,
2025052501023,150,2025052501023_150_likely_good.png,
2025071000433,46,2025071000433_46_likely_bad.png,
2025090600254,18,2025090600254_18_likely_bad.png,
2025082800192,166,2025082800192_166_likely_good.png,
2025081600320,163,2025081600320_163_likely_good.png,
2025111400181,165,2025111400181_165_likely_good.png,
2025062000436,49,2025062000436_49_likely_good.png,
2025071300585,135,2025071300585_135_likely_bad.png,
2025072200152,159,2025072200152_159_likely_bad.png,
2025070400538,184,2025070400538_184_likely_bad.png,
2025072200179,149,2025072200179_149_likely_good.png,
2025063000537,127,2025063000537_127_likely_good.png,
2025072000386,165,2025072000386_165_likely_good.png,
2025072200032,67,2025072200032_67_likely_good.png,
2025071800219,13,2025071800219_13_likely_good.png,
2025070400327,73,2025070400327_73_likely_good.png,
2025110100141,51,2025110100141_51_likely_bad.png,
2025112900174,173,2025112900174_173_likely_good.png,
2025070200397,78,2025070200397_78_likely_good.png,
2025070300408,5,2025070300408_5_likely_good.png,
2025071500138,112,2025071500138_112_likely_bad.png,
2025090400090,75,2025090400090_75_likely_good.png,
2025071200491,70,2025071200491_70_likely_good.png,
2025071900352,102,2025071900352_102_likely_good.png,
2025081400358,47,2025081400358_47_likely_good.png,
2025070800305,58,2025070800305_58_likely_bad.png,
2025071700666,19,2025071700666_19_likely_good.png,
2025071700718,111,2025071700718_111_likely_bad.png,
2025123000170,101,2025123000170_101_likely_good.png,
2025071300593,108,2025071300593_108_likely_bad.png,
2025122300328,92,2025122300328_92_likely_bad.png,
2025071200445,14,2025071200445_14_likely_good.png,
2025070100138,99,2025070100138_99_likely_good.png,
2025070900698,183,2025070900698_183_likely_bad.png,
2025111100195,129,2025111100195_129_likely_good.png,
2026010400438,4,2026010400438_4_likely_good.png,
2025060400390,67,2025060400390_67_likely_bad.png,
2025071100744,185,2025071100744_185_likely_bad.png,
2026010500136,6,2026010500136_6_likely_good.png,
2025070400537,51,2025070400537_51_likely_bad.png,
2025071200544,103,2025071200544_103_likely_good.png,
2025070700335,25,2025070700335_25_likely_good.png,
2025070700090,165,2025070700090_165_likely_bad.png,
2025071200758,112,2025071200758_112_likely_good.png,
2025070600032,165,2025070600032_165_likely_bad.png,
2026010200042,107,2026010200042_107_likely_good.png,
2025062000634,50,2025062000634_50_likely_good.png,
2025071100803,4,2025071100803_4_likely_bad.png,
2025070700476,100,2025070700476_100_likely_bad.png,
2025070700262,6,2025070700262_6_likely_good.png,
2025060900582,158,2025060900582_158_likely_bad.png,
2025070700416,97,2025070700416_97_likely_bad.png,
2025042900482,93,2025042900482_93_likely_bad.png,
2025072000185,183,2025072000185_183_likely_bad.png,
2025110100208,126,2025110100208_126_likely_good.png,
2025122400082,12,2025122400082_12_likely_good.png,
2025042800360,4,2025042800360_4_likely_good.png,
2026010400305,52,2026010400305_52_likely_good.png,
2025081000270,49,2025081000270_49_likely_good.png,
2025070300416,87,2025070300416_87_likely_bad.png,
2025111800171,137,2025111800171_137_likely_good.png,
2025070800106,48,2025070800106_48_likely_bad.png,
2025042900614,153,2025042900614_153_likely_good.png,
2025071000259,77,2025071000259_77_likely_bad.png,
2025110800195,7,2025110800195_7_likely_good.png,
2025071100850,40,2025071100850_40_likely_bad.png,
2025052501023,136,2025052501023_136_likely_good.png,
2025090200222,112,2025090200222_112_likely_bad.png,
2025071200711,35,2025071200711_35_likely_bad.png,
2025050100434,43,2025050100434_43_likely_good.png,
2025070100606,48,2025070100606_48_likely_good.png,
2025070900267,64,2025070900267_64_likely_good.png,
2025082600485,105,2025082600485_105_likely_good.png,
2025123100431,145,2025123100431_145_likely_good.png,
2025063000539,109,2025063000539_109_likely_good.png,
2025071900561,119,2025071900561_119_likely_good.png,
2025052100189,143,2025052100189_143_likely_good.png,
2025070600042,173,2025070600042_173_likely_bad.png,
2025121000406,132,2025121000406_132_likely_good.png,
2025071200709,72,2025071200709_72_likely_bad.png,
2025071400136,28,2025071400136_28_likely_good.png,
2025070700426,173,2025070700426_173_likely_bad.png,
2025070700089,63,2025070700089_63_likely_bad.png,
2025072100224,150,2025072100224_150_likely_good.png,
2025082800180,124,2025082800180_124_likely_bad.png,
2025123000170,67,2025123000170_67_likely_good.png,
2025111600436,153,2025111600436_153_likely_good.png,
2025072000187,155,2025072000187_155_likely_bad.png,
2025070300659,43,2025070300659_43_likely_bad.png,
2026010100399,178,2026010100399_178_likely_good.png,
2025102600336,176,2025102600336_176_likely_good.png,
2026010400312,13,2026010400312_13_likely_good.png,
2025070700218,85,2025070700218_85_likely_bad.png,
2025063000537,66,2025063000537_66_likely_good.png,
2025071200303,157,2025071200303_157_likely_good.png,
2025063000444,184,2025063000444_184_likely_good.png,
2025071400180,71,2025071400180_71_likely_good.png,
2025071100647,152,2025071100647_152_likely_bad.png,
2026010500315,157,2026010500315_157_likely_good.png,
2025070100606,141,2025070100606_141_likely_good.png,
2025071800311,153,2025071800311_153_likely_good.png,
2025072200105,99,2025072200105_99_likely_good.png,
2026010300847,45,2026010300847_45_likely_good.png,
2026010100282,180,2026010100282_180_likely_good.png,
2025060400389,18,2025060400389_18_likely_bad.png,
2025072200226,41,2025072200226_41_likely_good.png,
2025090600410,186,2025090600410_186_likely_good.png,
2025071000287,187,2025071000287_187_likely_good.png,
2025071200547,117,2025071200547_117_likely_good.png,
2025071000403,113,2025071000403_113_likely_bad.png,
2026010100282,77,2026010100282_77_likely_good.png,
2025071300343,150,2025071300343_150_likely_good.png,
2025070800302,62,2025070800302_62_likely_bad.png,
2025042900482,152,2025042900482_152_likely_bad.png,
2025071000433,102,2025071000433_102_likely_bad.png,
2025071300590,62,2025071300590_62_likely_bad.png,
2025110300249,183,2025110300249_183_likely_bad.png,
2025071300599,185,2025071300599_185_likely_bad.png,
2025091900205,15,2025091900205_15_likely_bad.png,
2025070700476,75,2025070700476_75_likely_bad.png,
2025070400538,111,2025070400538_111_likely_bad.png,
2025071300590,63,2025071300590_63_likely_bad.png,
2025071400080,96,2025071400080_96_likely_bad.png,
