visit,detector,filename,annotation
2025050200399,142,2025050200399_142_likely_good.png,
2025122400218,72,2025122400218_72_likely_good.png,
2025110700365,12,2025110700365_12_likely_good.png,
2025050500443,6,2025050500443_6_likely_good.png,
2025071000424,58,2025071000424_58_likely_bad.png,
2025072800159,72,2025072800159_72_likely_bad.png,
2025071300329,118,2025071300329_118_likely_good.png,
2025090200223,67,2025090200223_67_likely_bad.png,
2025081000293,126,2025081000293_126_likely_good.png,
2025070800106,91,2025070800106_91_likely_bad.png,
2025042800272,42,2025042800272_42_likely_good.png,
2025070700486,26,2025070700486_26_likely_bad.png,
2026010300815,64,2026010300815_64_likely_good.png,
2025071600475,57,2025071600475_57_likely_good.png,
2025070700459,10,2025070700459_10_likely_good.png,
2025070900653,38,2025070900653_38_likely_good.png,
2025090600255,85,2025090600255_85_likely_bad.png,
2025072100539,88,2025072100539_88_likely_good.png,
2026010500315,182,2026010500315_182_likely_good.png,
2026010200042,186,2026010200042_186_likely_good.png,
2025081000270,162,2025081000270_162_likely_good.png,
2025071500136,120,2025071500136_120_likely_bad.png,
2025071000545,144,2025071000545_144_likely_good.png,
2025070300378,91,2025070300378_91_likely_good.png,
2025071700164,47,2025071700164_47_likely_good.png,
2025112100147,172,2025112100147_172_likely_good.png,
2025111600436,48,2025111600436_48_likely_good.png,
2025062300369,82,2025062300369_82_likely_good.png,
2025110500469,29,2025110500469_29_likely_good.png,
2025063000537,56,2025063000537_56_likely_good.png,
2025050200784,85,2025050200784_85_likely_good.png,
2025112900354,181,2025112900354_181_likely_good.png,
2025121000406,159,2025121000406_159_likely_good.png,
2025070600033,74,2025070600033_74_likely_bad.png,
2025052100189,183,2025052100189_183_likely_good.png,
2025110300247,108,2025110300247_108_likely_bad.png,
2025070800387,40,2025070800387_40_likely_good.png,
2025070700159,12,2025070700159_12_likely_bad.png,
2025091900189,148,2025091900189_148_likely_bad.png,
2025071300428,149,2025071300428_149_likely_good.png,
2025070300614,26,2025070300614_26_likely_bad.png,
2025072200193,37,2025072200193_37_likely_good.png,
2025072300036,72,2025072300036_72_likely_good.png,
2026010100162,113,2026010100162_113_likely_good.png,
2025070600432,128,2025070600432_128_likely_bad.png,
2025060400157,40,2025060400157_40_likely_good.png,
2025111600436,137,2025111600436_137_likely_good.png,
2025072300520,174,2025072300520_174_likely_bad.png,
2025070700199,110,2025070700199_110_likely_bad.png,
2025091900188,139,2025091900188_139_likely_bad.png,
2025070700218,101,2025070700218_101_likely_bad.png,
2025102400209,126,2025102400209_126_likely_good.png,
2025042800292,174,2025042800292_174_likely_good.png,
2025071500138,166,2025071500138_166_likely_bad.png,
2025111400233,10,2025111400233_10_likely_good.png,
2025062300418,4,2025062300418_4_likely_bad.png,
2025042500576,169,2025042500576_169_likely_good.png,
2025120200358,78,2025120200358_78_likely_good.png,
2025050200784,142,2025050200784_142_likely_good.png,
2025050400492,155,2025050400492_155_likely_good.png,
2025110300247,99,2025110300247_99_likely_bad.png,
2025070800305,141,2025070800305_141_likely_bad.png,
2025042500576,63,2025042500576_63_likely_good.png,
2026010100162,175,2026010100162_175_likely_good.png,
2025070300357,78,2025070300357_78_likely_bad.png,
2025052400159,132,2025052400159_132_likely_good.png,
2025070600619,112,2025070600619_112_likely_bad.png,
2025071900622,102,2025071900622_102_likely_good.png,
2025112900400,104,2025112900400_104_likely_good.png,
2025110100224,68,2025110100224_68_likely_good.png,
2025070900369,43,2025070900369_43_likely_good.png,
2025110800059,157,2025110800059_157_likely_good.png,
2025070700121,9,2025070700121_9_likely_bad.png,
2025050200399,93,2025050200399_93_likely_good.png,
2025071000424,50,2025071000424_50_likely_bad.png,
2025070600432,60,2025070600432_60_likely_bad.png,
2025070600617,28,2025070600617_28_likely_good.png,
2025070700436,81,2025070700436_81_likely_bad.png,
2025110800059,45,2025110800059_45_likely_good.png,
2025092000059,185,2025092000059_185_likely_good.png,
2025070600259,41,2025070600259_41_likely_good.png,
2025071300067,138,2025071300067_138_likely_good.png,
2025071000402,64,2025071000402_64_likely_bad.png,
2025071700347,145,2025071700347_145_likely_bad.png,
2025072800504,73,2025072800504_73_likely_bad.png,
2025070700416,93,2025070700416_93_likely_bad.png,
2025062100330,141,2025062100330_141_likely_good.png,
2025071300497,117,2025071300497_117_likely_bad.png,
2025112100147,36,2025112100147_36_likely_good.png,
2025071700718,136,2025071700718_136_likely_bad.png,
2025081000402,15,2025081000402_15_likely_good.png,
2025050300805,117,2025050300805_117_likely_good.png,
2025072000185,61,2025072000185_61_likely_bad.png,
2025112900218,64,2025112900218_64_likely_good.png,
2025091900205,118,2025091900205_118_likely_bad.png,
2025071400080,68,2025071400080_68_likely_bad.png,
2025050100434,135,2025050100434_135_likely_good.png,
2025071300241,142,2025071300241_142_likely_good.png,
2025042800269,52,2025042800269_52_likely_good.png,
2025050200776,160,2025050200776_160_likely_bad.png,
2025062100344,162,2025062100344_162_likely_good.png,
2025082600442,141,2025082600442_141_likely_good.png,
2025042800360,133,2025042800360_133_likely_good.png,
2025091900192,124,2025091900192_124_likely_bad.png,
2025110300245,109,2025110300245_109_likely_good.png,
2025071200719,99,2025071200719_99_likely_bad.png,
2025071000259,143,2025071000259_143_likely_bad.png,
2025071300241,119,2025071300241_119_likely_good.png,
2025071800110,177,2025071800110_177_likely_good.png,
2025071700195,42,2025071700195_42_likely_good.png,
2025110700365,5,2025110700365_5_likely_good.png,
2025070200397,104,2025070200397_104_likely_good.png,
2025072300107,142,2025072300107_142_likely_good.png,
2025110400441,44,2025110400441_44_likely_good.png,
2025052500572,137,2025052500572_137_likely_good.png,
2025120200368,34,2025120200368_34_likely_good.png,
2025071900561,98,2025071900561_98_likely_good.png,
2025070800491,158,2025070800491_158_likely_good.png,
