visit,detector,filename,annotation
2025071800447,73,2025071800447_73_likely_good.png,
2025070200452,134,2025070200452_134_likely_good.png,
2025060100619,148,2025060100619_148_likely_good.png,
2025071900065,47,2025071900065_47_likely_good.png,
2025090600525,35,2025090600525_35_likely_bad.png,
2025070700218,17,2025070700218_17_likely_bad.png,
2025071600503,144,2025071600503_144_likely_good.png,
2025071900065,183,2025071900065_183_likely_good.png,
2025071300329,17,2025071300329_17_likely_good.png,
2025071000359,64,2025071000359_64_likely_bad.png,
2025120200358,172,2025120200358_172_likely_good.png,
2025070600042,116,2025070600042_116_likely_bad.png,
2025071300495,135,2025071300495_135_likely_bad.png,
2025071100744,57,2025071100744_57_likely_bad.png,
2025070800101,144,2025070800101_144_likely_good.png,
2025081000270,102,2025081000270_102_likely_good.png,
2025070700335,78,2025070700335_78_likely_good.png,
2025070300555,125,2025070300555_125_likely_good.png,
2025072300520,137,2025072300520_137_likely_bad.png,
2025070700179,88,2025070700179_88_likely_bad.png,
2025042800292,3,2025042800292_3_likely_good.png,
2025060100619,21,2025060100619_21_likely_good.png,
2025110300240,2,2025110300240_2_likely_bad.png,
2025070400538,35,2025070400538_35_likely_bad.png,
2025091900206,107,2025091900206_107_likely_bad.png,
2025072200179,13,2025072200179_13_likely_good.png,
2026010500136,186,2026010500136_186_likely_good.png,
2025072100563,126,2025072100563_126_likely_bad.png,
2025072000290,62,2025072000290_62_likely_good.png,
2025071400180,109,2025071400180_109_likely_good.png,
2025072100477,72,2025072100477_72_likely_good.png,
2025052300267,7,2025052300267_7_likely_good.png,
2026010100373,16,2026010100373_16_likely_good.png,
2025071600686,17,2025071600686_17_likely_good.png,
2025052100234,31,2025052100234_31_likely_good.png,
2025110300247,68,2025110300247_68_likely_bad.png,
2025061900259,43,2025061900259_43_likely_good.png,
2025050200777,66,2025050200777_66_likely_bad.png,
2025070600432,133,2025070600432_133_likely_bad.png,
2025102600336,106,2025102600336_106_likely_good.png,
2025071000373,6,2025071000373_6_likely_good.png,
2025082600485,6,2025082600485_6_likely_good.png,
2025070700277,138,2025070700277_138_likely_good.png,
2025081600232,144,2025081600232_144_likely_good.png,
2025081600320,80,2025081600320_80_likely_good.png,
2025112800082,43,2025112800082_43_likely_good.png,
2025070600620,38,2025070600620_38_likely_bad.png,
2025052300334,45,2025052300334_45_likely_good.png,
2025050300470,11,2025050300470_11_likely_bad.png,
2025110300240,139,2025110300240_139_likely_bad.png,
2025110300245,69,2025110300245_69_likely_good.png,
2025090500190,7,2025090500190_7_likely_good.png,
2026010300815,104,2026010300815_104_likely_good.png,
2026010200346,64,2026010200346_64_likely_good.png,
2025071200270,170,2025071200270_170_likely_good.png,
